20170322,2017,03,22,4,1
20170323,2017,03,23,4,1
20170324,2017,03,24,4,1
20170325,2017,03,25,4,1
20170326,2017,03,26,4,1
20170327,2017,03,27,4,1
20170328,2017,03,28,4,1
20170329,2017,03,29,5,1
20170330,2017,03,30,5,1
20170331,2017,03,31,5,1
20170401,2017,04,01,1,2
20170402,2017,04,02,1,2
20170403,2017,04,03,1,2
20170404,2017,04,04,1,2
20170405,2017,04,05,1,2
20170406,2017,04,06,1,2
20170407,2017,04,07,1,2
20170408,2017,04,08,2,2
20170409,2017,04,09,2,2
20170410,2017,04,10,2,2
20170411,2017,04,11,2,2
20170412,2017,04,12,2,2
20170413,2017,04,13,2,2
20170414,2017,04,14,2,2
20170415,2017,04,15,3,2
20170416,2017,04,16,3,2
20170417,2017,04,17,3,2
20170418,2017,04,18,3,2
20170419,2017,04,19,3,2
20170420,2017,04,20,3,2
20170421,2017,04,21,3,2
20170422,2017,04,22,4,2
20170423,2017,04,23,4,2
20170424,2017,04,24,4,2
20170425,2017,04,25,4,2
20170426,2017,04,26,4,2
20170427,2017,04,27,4,2
20170428,2017,04,28,4,2
20170429,2017,04,29,5,2
20170430,2017,04,30,5,2
20170501,2017,05,01,1,2
20170502,2017,05,02,1,2
20170503,2017,05,03,1,2
20170504,2017,05,04,1,2
20170505,2017,05,05,1,2
20170506,2017,05,06,1,2
20170507,2017,05,07,1,2
20170508,2017,05,08,2,2
20170509,2017,05,09,2,2
20170510,2017,05,10,2,2
20170511,2017,05,11,2,2
20170512,2017,05,12,2,2
20170513,2017,05,13,2,2
20170514,2017,05,14,2,2
20170515,2017,05,15,3,2
20170516,2017,05,16,3,2
20170517,2017,05,17,3,2
20170518,2017,05,18,3,2
20170519,2017,05,19,3,2
20170520,2017,05,20,3,2
20170521,2017,05,21,3,2
20170522,2017,05,22,4,2
20170523,2017,05,23,4,2
20170524,2017,05,24,4,2
20170525,2017,05,25,4,2
20170526,2017,05,26,4,2
20170527,2017,05,27,4,2
20170528,2017,05,28,4,2
20170529,2017,05,29,5,2
20170530,2017,05,30,5,2
20170531,2017,05,31,5,2
20170601,2017,06,01,1,2
20170602,2017,06,02,1,2
20170603,2017,06,03,1,2
20170604,2017,06,04,1,2
20170605,2017,06,05,1,2
20170606,2017,06,06,1,2
20170607,2017,06,07,1,2
20170608,2017,06,08,2,2
20170609,2017,06,09,2,2
20170610,2017,06,10,2,2
20170611,2017,06,11,2,2
20170612,2017,06,12,2,2
20170613,2017,06,13,2,2
20170614,2017,06,14,2,2
20170615,2017,06,15,3,2
20170616,2017,06,16,3,2
20170617,2017,06,17,3,2
20170618,2017,06,18,3,2
20170619,2017,06,19,3,2
20170620,2017,06,20,3,2
20170621,2017,06,21,3,2
20170622,2017,06,22,4,2
20170623,2017,06,23,4,2
20170624,2017,06,24,4,2
20170625,2017,06,25,4,2
20170626,2017,06,26,4,2
20170627,2017,06,27,4,2
20170628,2017,06,28,4,2
20170629,2017,06,29,5,2
20170630,2017,06,30,5,2
20170701,2017,07,01,1,3
20170702,2017,07,02,1,3
20170703,2017,07,03,1,3
20170704,2017,07,04,1,3
20170705,2017,07,05,1,3
20170706,2017,07,06,1,3
20170707,2017,07,07,1,3
20170708,2017,07,08,2,3
20170709,2017,07,09,2,3
20170710,2017,07,10,2,3
20170711,2017,07,11,2,3
20170712,2017,07,12,2,3
20170713,2017,07,13,2,3
20170714,2017,07,14,2,3
20170715,2017,07,15,3,3
20170716,2017,07,16,3,3
20170717,2017,07,17,3,3
20170718,2017,07,18,3,3
20170719,2017,07,19,3,3
20170720,2017,07,20,3,3
20170721,2017,07,21,3,3
20170722,2017,07,22,4,3
20170723,2017,07,23,4,3
20170724,2017,07,24,4,3
20170725,2017,07,25,4,3
20170726,2017,07,26,4,3
20170727,2017,07,27,4,3
20170728,2017,07,28,4,3
20170729,2017,07,29,5,3
20170730,2017,07,30,5,3
20170731,2017,07,31,5,3
20170801,2017,08,01,1,3
20170802,2017,08,02,1,3
20170803,2017,08,03,1,3
20170804,2017,08,04,1,3
20170805,2017,08,05,1,3
20170806,2017,08,06,1,3
20170807,2017,08,07,1,3
20170808,2017,08,08,2,3
20170809,2017,08,09,2,3
20170810,2017,08,10,2,3
20170811,2017,08,11,2,3
20170812,2017,08,12,2,3
20170813,2017,08,13,2,3
20170814,2017,08,14,2,3
20170815,2017,08,15,3,3
20170816,2017,08,16,3,3
20170817,2017,08,17,3,3
20170818,2017,08,18,3,3
20170819,2017,08,19,3,3
20170820,2017,08,20,3,3
20170821,2017,08,21,3,3
20170822,2017,08,22,4,3
20170823,2017,08,23,4,3
20170824,2017,08,24,4,3
20170825,2017,08,25,4,3
20170826,2017,08,26,4,3
20170827,2017,08,27,4,3
20170828,2017,08,28,4,3
20170829,2017,08,29,5,3
20170830,2017,08,30,5,3
20170831,2017,08,31,5,3
20170901,2017,09,01,1,3
20170902,2017,09,02,1,3
20170903,2017,09,03,1,3
20170904,2017,09,04,1,3
20170905,2017,09,05,1,3
20170906,2017,09,06,1,3
20170907,2017,09,07,1,3
20170908,2017,09,08,2,3
20170909,2017,09,09,2,3
20170910,2017,09,10,2,3
20170911,2017,09,11,2,3
20170912,2017,09,12,2,3
20170913,2017,09,13,2,3
20170914,2017,09,14,2,3
20170915,2017,09,15,3,3
20170916,2017,09,16,3,3
20170917,2017,09,17,3,3
20170918,2017,09,18,3,3
20170919,2017,09,19,3,3
20170920,2017,09,20,3,3
20170921,2017,09,21,3,3
20170922,2017,09,22,4,3
20170923,2017,09,23,4,3
20170924,2017,09,24,4,3
20170925,2017,09,25,4,3
20170926,2017,09,26,4,3
20170927,2017,09,27,4,3
20170928,2017,09,28,4,3
20170929,2017,09,29,5,3
20170930,2017,09,30,5,3
20171001,2017,10,01,1,4
20171002,2017,10,02,1,4
20171003,2017,10,03,1,4
20171004,2017,10,04,1,4
20171005,2017,10,05,1,4
20171006,2017,10,06,1,4
20171007,2017,10,07,1,4
20171008,2017,10,08,2,4
20171009,2017,10,09,2,4
20171010,2017,10,10,2,4
20171011,2017,10,11,2,4
20171012,2017,10,12,2,4
20171013,2017,10,13,2,4
20171014,2017,10,14,2,4
20171015,2017,10,15,3,4
20171016,2017,10,16,3,4
20171017,2017,10,17,3,4
20171018,2017,10,18,3,4
20171019,2017,10,19,3,4
20171020,2017,10,20,3,4
20171021,2017,10,21,3,4
20171022,2017,10,22,4,4
20171023,2017,10,23,4,4
20171024,2017,10,24,4,4
20171025,2017,10,25,4,4
20171026,2017,10,26,4,4
20171027,2017,10,27,4,4
20171028,2017,10,28,4,4
20171029,2017,10,29,5,4
20171030,2017,10,30,5,4
20171031,2017,10,31,5,4
20171101,2017,11,01,1,4
20171102,2017,11,02,1,4
20171103,2017,11,03,1,4
20171104,2017,11,04,1,4
20171105,2017,11,05,1,4
20171106,2017,11,06,1,4
20171107,2017,11,07,1,4
20171108,2017,11,08,2,4
20171109,2017,11,09,2,4
20171110,2017,11,10,2,4
20171111,2017,11,11,2,4
20171112,2017,11,12,2,4
20171113,2017,11,13,2,4
20171114,2017,11,14,2,4
20171115,2017,11,15,3,4
20171116,2017,11,16,3,4
20171117,2017,11,17,3,4
20171118,2017,11,18,3,4
20171119,2017,11,19,3,4
20171120,2017,11,20,3,4
20171121,2017,11,21,3,4
20171122,2017,11,22,4,4
20171123,2017,11,23,4,4
20171124,2017,11,24,4,4
20171125,2017,11,25,4,4
20171126,2017,11,26,4,4
20171127,2017,11,27,4,4
20171128,2017,11,28,4,4
20171129,2017,11,29,5,4
20171130,2017,11,30,5,4
20171201,2017,12,01,1,4
20171202,2017,12,02,1,4
20171203,2017,12,03,1,4
20171204,2017,12,04,1,4
20171205,2017,12,05,1,4
20171206,2017,12,06,1,4
20171207,2017,12,07,1,4
20171208,2017,12,08,2,4
20171209,2017,12,09,2,4
20171210,2017,12,10,2,4
20171211,2017,12,11,2,4
20171212,2017,12,12,2,4
20171213,2017,12,13,2,4
20171214,2017,12,14,2,4
20171215,2017,12,15,3,4
20171216,2017,12,16,3,4
20171217,2017,12,17,3,4
20171218,2017,12,18,3,4
20171219,2017,12,19,3,4
20171220,2017,12,20,3,4
20171221,2017,12,21,3,4
20171222,2017,12,22,4,4
20171223,2017,12,23,4,4
20171224,2017,12,24,4,4
20171225,2017,12,25,4,4
20171226,2017,12,26,4,4
20171227,2017,12,27,4,4
20171228,2017,12,28,4,4
20171229,2017,12,29,5,4
20171230,2017,12,30,5,4
20171231,2017,12,31,5,4
20180101,2018,01,01,1,1
20180102,2018,01,02,1,1
20180103,2018,01,03,1,1
20180104,2018,01,04,1,1
20180105,2018,01,05,1,1
20180106,2018,01,06,1,1
20180107,2018,01,07,1,1
20180108,2018,01,08,2,1
20180109,2018,01,09,2,1
20180110,2018,01,10,2,1
20180111,2018,01,11,2,1
20180112,2018,01,12,2,1
20180113,2018,01,13,2,1
20180114,2018,01,14,2,1
20180115,2018,01,15,3,1
20180116,2018,01,16,3,1
20180117,2018,01,17,3,1
20180118,2018,01,18,3,1
20180119,2018,01,19,3,1
20180120,2018,01,20,3,1
20180121,2018,01,21,3,1
20180122,2018,01,22,4,1
20180123,2018,01,23,4,1
20180124,2018,01,24,4,1
20180125,2018,01,25,4,1
20180126,2018,01,26,4,1
20180127,2018,01,27,4,1
20180128,2018,01,28,4,1
20180129,2018,01,29,5,1
20180130,2018,01,30,5,1
20180131,2018,01,31,5,1
20180201,2018,02,01,1,1
20180202,2018,02,02,1,1
20180203,2018,02,03,1,1
20180204,2018,02,04,1,1
20180205,2018,02,05,1,1
20180206,2018,02,06,1,1
20180207,2018,02,07,1,1
20180208,2018,02,08,2,1
20180209,2018,02,09,2,1
20180210,2018,02,10,2,1
20180211,2018,02,11,2,1
20180212,2018,02,12,2,1
20180213,2018,02,13,2,1
20180214,2018,02,14,2,1
20180215,2018,02,15,3,1
20180216,2018,02,16,3,1
20180217,2018,02,17,3,1
20180218,2018,02,18,3,1
20180219,2018,02,19,3,1
20180220,2018,02,20,3,1
20180221,2018,02,21,3,1
20180222,2018,02,22,4,1
20180223,2018,02,23,4,1
20180224,2018,02,24,4,1
20180225,2018,02,25,4,1
20180226,2018,02,26,4,1
20180227,2018,02,27,4,1
20180228,2018,02,28,4,1
20180301,2018,03,01,1,1
20180302,2018,03,02,1,1
20180303,2018,03,03,1,1
20180304,2018,03,04,1,1
20180305,2018,03,05,1,1
20180306,2018,03,06,1,1
20180307,2018,03,07,1,1
20180308,2018,03,08,2,1
20180309,2018,03,09,2,1
20180310,2018,03,10,2,1
20180311,2018,03,11,2,1
20180312,2018,03,12,2,1
20180313,2018,03,13,2,1
20180314,2018,03,14,2,1
20180315,2018,03,15,3,1
20180316,2018,03,16,3,1
20180317,2018,03,17,3,1
20180318,2018,03,18,3,1
20180319,2018,03,19,3,1
20180320,2018,03,20,3,1
20180321,2018,03,21,3,1
20180322,2018,03,22,4,1
20180323,2018,03,23,4,1
20180324,2018,03,24,4,1
20180325,2018,03,25,4,1
20180326,2018,03,26,4,1
20180327,2018,03,27,4,1
20180328,2018,03,28,4,1
20180329,2018,03,29,5,1
20180330,2018,03,30,5,1
20180331,2018,03,31,5,1
20180401,2018,04,01,1,2
20180402,2018,04,02,1,2
20180403,2018,04,03,1,2
20180404,2018,04,04,1,2
20180405,2018,04,05,1,2
20180406,2018,04,06,1,2
20180407,2018,04,07,1,2
20180408,2018,04,08,2,2
20180409,2018,04,09,2,2
20180410,2018,04,10,2,2
20180411,2018,04,11,2,2
20180412,2018,04,12,2,2
20180413,2018,04,13,2,2
20180414,2018,04,14,2,2
20180415,2018,04,15,3,2
20180416,2018,04,16,3,2
20180417,2018,04,17,3,2
20180418,2018,04,18,3,2
20180419,2018,04,19,3,2
20180420,2018,04,20,3,2
20180421,2018,04,21,3,2
20180422,2018,04,22,4,2
20180423,2018,04,23,4,2
20180424,2018,04,24,4,2
20180425,2018,04,25,4,2
20180426,2018,04,26,4,2
20180427,2018,04,27,4,2
20180428,2018,04,28,4,2
20180429,2018,04,29,5,2
20180430,2018,04,30,5,2
20180501,2018,05,01,1,2
20180502,2018,05,02,1,2
20180503,2018,05,03,1,2
20180504,2018,05,04,1,2
20180505,2018,05,05,1,2
20180506,2018,05,06,1,2
20180507,2018,05,07,1,2
20180508,2018,05,08,2,2
20180509,2018,05,09,2,2
20180510,2018,05,10,2,2
20180511,2018,05,11,2,2
20180512,2018,05,12,2,2
20180513,2018,05,13,2,2
20180514,2018,05,14,2,2
20180515,2018,05,15,3,2
20180516,2018,05,16,3,2
20180517,2018,05,17,3,2
20180518,2018,05,18,3,2
20180519,2018,05,19,3,2
20180520,2018,05,20,3,2
20180521,2018,05,21,3,2
20180522,2018,05,22,4,2
20180523,2018,05,23,4,2
20180524,2018,05,24,4,2
20180525,2018,05,25,4,2
20180526,2018,05,26,4,2
20180527,2018,05,27,4,2
20180528,2018,05,28,4,2
20180529,2018,05,29,5,2
20180530,2018,05,30,5,2
20180531,2018,05,31,5,2
20180601,2018,06,01,1,2
20180602,2018,06,02,1,2
20180603,2018,06,03,1,2
20180604,2018,06,04,1,2
20180605,2018,06,05,1,2
20180606,2018,06,06,1,2
20180607,2018,06,07,1,2
20180608,2018,06,08,2,2
20180609,2018,06,09,2,2
20180610,2018,06,10,2,2
20180611,2018,06,11,2,2
20180612,2018,06,12,2,2
20180613,2018,06,13,2,2
20180614,2018,06,14,2,2
20180615,2018,06,15,3,2
20180616,2018,06,16,3,2
20180617,2018,06,17,3,2
20180618,2018,06,18,3,2
20180619,2018,06,19,3,2
20180620,2018,06,20,3,2
20180621,2018,06,21,3,2
20180622,2018,06,22,4,2
20180623,2018,06,23,4,2
20180624,2018,06,24,4,2
20180625,2018,06,25,4,2
20180626,2018,06,26,4,2
20180627,2018,06,27,4,2
20180628,2018,06,28,4,2
20180629,2018,06,29,5,2
20180630,2018,06,30,5,2
20180701,2018,07,01,1,3
20180702,2018,07,02,1,3
20180703,2018,07,03,1,3
20180704,2018,07,04,1,3
20180705,2018,07,05,1,3
20180706,2018,07,06,1,3
20180707,2018,07,07,1,3
20180708,2018,07,08,2,3
20180709,2018,07,09,2,3
20180710,2018,07,10,2,3
20180711,2018,07,11,2,3
20180712,2018,07,12,2,3
20180713,2018,07,13,2,3
20180714,2018,07,14,2,3
20180715,2018,07,15,3,3
20180716,2018,07,16,3,3
20180717,2018,07,17,3,3
20180718,2018,07,18,3,3
20180719,2018,07,19,3,3
20180720,2018,07,20,3,3
20180721,2018,07,21,3,3
20180722,2018,07,22,4,3
20180723,2018,07,23,4,3
20180724,2018,07,24,4,3
20180725,2018,07,25,4,3
20180726,2018,07,26,4,3
20180727,2018,07,27,4,3
20180728,2018,07,28,4,3
20180729,2018,07,29,5,3
20180730,2018,07,30,5,3
20180731,2018,07,31,5,3
20180801,2018,08,01,1,3
20180802,2018,08,02,1,3
20180803,2018,08,03,1,3
20180804,2018,08,04,1,3
20180805,2018,08,05,1,3
20180806,2018,08,06,1,3
20180807,2018,08,07,1,3
20180808,2018,08,08,2,3
20180809,2018,08,09,2,3
20180810,2018,08,10,2,3
20180811,2018,08,11,2,3
20180812,2018,08,12,2,3
20180813,2018,08,13,2,3
20180814,2018,08,14,2,3
20180815,2018,08,15,3,3
20180816,2018,08,16,3,3
20180817,2018,08,17,3,3
20180818,2018,08,18,3,3
20180819,2018,08,19,3,3
20180820,2018,08,20,3,3
20180821,2018,08,21,3,3
20180822,2018,08,22,4,3
20180823,2018,08,23,4,3
20180824,2018,08,24,4,3
20180825,2018,08,25,4,3
20180826,2018,08,26,4,3
20180827,2018,08,27,4,3
20180828,2018,08,28,4,3
20180829,2018,08,29,5,3
20180830,2018,08,30,5,3
20180831,2018,08,31,5,3
20180901,2018,09,01,1,3
20180902,2018,09,02,1,3
20180903,2018,09,03,1,3
20180904,2018,09,04,1,3
20180905,2018,09,05,1,3
20180906,2018,09,06,1,3
20180907,2018,09,07,1,3
20180908,2018,09,08,2,3
20180909,2018,09,09,2,3
20180910,2018,09,10,2,3
20180911,2018,09,11,2,3
20180912,2018,09,12,2,3
20180913,2018,09,13,2,3
20180914,2018,09,14,2,3
20180915,2018,09,15,3,3
20180916,2018,09,16,3,3
20180917,2018,09,17,3,3
20180918,2018,09,18,3,3
20180919,2018,09,19,3,3
20180920,2018,09,20,3,3
20180921,2018,09,21,3,3
20180922,2018,09,22,4,3
20180923,2018,09,23,4,3
20180924,2018,09,24,4,3
20180925,2018,09,25,4,3
20180926,2018,09,26,4,3
20180927,2018,09,27,4,3
20180928,2018,09,28,4,3
20180929,2018,09,29,5,3
20180930,2018,09,30,5,3
20181001,2018,10,01,1,4
20181002,2018,10,02,1,4
20181003,2018,10,03,1,4
20181004,2018,10,04,1,4
20181005,2018,10,05,1,4
20181006,2018,10,06,1,4
20181007,2018,10,07,1,4
20181008,2018,10,08,2,4
20181009,2018,10,09,2,4
20181010,2018,10,10,2,4
20181011,2018,10,11,2,4
20181012,2018,10,12,2,4
20181013,2018,10,13,2,4
20181014,2018,10,14,2,4
20181015,2018,10,15,3,4
20181016,2018,10,16,3,4
20181017,2018,10,17,3,4
20181018,2018,10,18,3,4
20181019,2018,10,19,3,4
20181020,2018,10,20,3,4
20181021,2018,10,21,3,4
20181022,2018,10,22,4,4
20181023,2018,10,23,4,4
20181024,2018,10,24,4,4
20181025,2018,10,25,4,4
20181026,2018,10,26,4,4
20181027,2018,10,27,4,4
20181028,2018,10,28,4,4
20181029,2018,10,29,5,4
20181030,2018,10,30,5,4
20181031,2018,10,31,5,4
20181101,2018,11,01,1,4
20181102,2018,11,02,1,4
20181103,2018,11,03,1,4
20181104,2018,11,04,1,4
20181105,2018,11,05,1,4
20181106,2018,11,06,1,4
20181107,2018,11,07,1,4
20181108,2018,11,08,2,4
20181109,2018,11,09,2,4
20181110,2018,11,10,2,4
20181111,2018,11,11,2,4
20181112,2018,11,12,2,4
20181113,2018,11,13,2,4
20181114,2018,11,14,2,4
20181115,2018,11,15,3,4
20181116,2018,11,16,3,4
20181117,2018,11,17,3,4
20181118,2018,11,18,3,4
20181119,2018,11,19,3,4
20181120,2018,11,20,3,4
20181121,2018,11,21,3,4
20181122,2018,11,22,4,4
20181123,2018,11,23,4,4
20181124,2018,11,24,4,4
20181125,2018,11,25,4,4
20181126,2018,11,26,4,4
20181127,2018,11,27,4,4
20181128,2018,11,28,4,4
20181129,2018,11,29,5,4
20181130,2018,11,30,5,4
20181201,2018,12,01,1,4
20181202,2018,12,02,1,4
20181203,2018,12,03,1,4
20181204,2018,12,04,1,4
20181205,2018,12,05,1,4
20181206,2018,12,06,1,4
20181207,2018,12,07,1,4
20181208,2018,12,08,2,4
20181209,2018,12,09,2,4
20181210,2018,12,10,2,4
20181211,2018,12,11,2,4
20181212,2018,12,12,2,4
20181213,2018,12,13,2,4
20181214,2018,12,14,2,4
20181215,2018,12,15,3,4
20181216,2018,12,16,3,4
20181217,2018,12,17,3,4
20181218,2018,12,18,3,4
20181219,2018,12,19,3,4
20181220,2018,12,20,3,4
20181221,2018,12,21,3,4
20181222,2018,12,22,4,4
20181223,2018,12,23,4,4
20181224,2018,12,24,4,4
20181225,2018,12,25,4,4
20181226,2018,12,26,4,4
20181227,2018,12,27,4,4
20181228,2018,12,28,4,4
20181229,2018,12,29,5,4
20181230,2018,12,30,5,4
20181231,2018,12,31,5,4
20190101,2019,01,01,1,1
20190102,2019,01,02,1,1
20190103,2019,01,03,1,1
20190104,2019,01,04,1,1
20190105,2019,01,05,1,1
20190106,2019,01,06,1,1
20190107,2019,01,07,1,1
20190108,2019,01,08,2,1
20190109,2019,01,09,2,1
20190110,2019,01,10,2,1
20190111,2019,01,11,2,1
20190112,2019,01,12,2,1
20190113,2019,01,13,2,1
20190114,2019,01,14,2,1
20190115,2019,01,15,3,1
20190116,2019,01,16,3,1
20190117,2019,01,17,3,1
20190118,2019,01,18,3,1
20190119,2019,01,19,3,1
20190120,2019,01,20,3,1
20190121,2019,01,21,3,1
20190122,2019,01,22,4,1
20190123,2019,01,23,4,1
20190124,2019,01,24,4,1
20190125,2019,01,25,4,1
20190126,2019,01,26,4,1
20190127,2019,01,27,4,1
20190128,2019,01,28,4,1
20190129,2019,01,29,5,1
20190130,2019,01,30,5,1
20190131,2019,01,31,5,1
20190201,2019,02,01,1,1
20190202,2019,02,02,1,1
20190203,2019,02,03,1,1
20190204,2019,02,04,1,1
20190205,2019,02,05,1,1
20190206,2019,02,06,1,1
20190207,2019,02,07,1,1
20190208,2019,02,08,2,1
20190209,2019,02,09,2,1
20190210,2019,02,10,2,1
20190211,2019,02,11,2,1
20190212,2019,02,12,2,1
20190213,2019,02,13,2,1
20190214,2019,02,14,2,1
20190215,2019,02,15,3,1
20190216,2019,02,16,3,1
20190217,2019,02,17,3,1
20190218,2019,02,18,3,1
20190219,2019,02,19,3,1
20190220,2019,02,20,3,1
20190221,2019,02,21,3,1
20190222,2019,02,22,4,1
20190223,2019,02,23,4,1
20190224,2019,02,24,4,1
20190225,2019,02,25,4,1
20190226,2019,02,26,4,1
20190227,2019,02,27,4,1
20190228,2019,02,28,4,1
20190301,2019,03,01,1,1
20190302,2019,03,02,1,1
20190303,2019,03,03,1,1
20190304,2019,03,04,1,1
20190305,2019,03,05,1,1
20190306,2019,03,06,1,1
20190307,2019,03,07,1,1
20190308,2019,03,08,2,1
20190309,2019,03,09,2,1
20190310,2019,03,10,2,1
20190311,2019,03,11,2,1
20190312,2019,03,12,2,1
20190313,2019,03,13,2,1
20190314,2019,03,14,2,1
20190315,2019,03,15,3,1
20190316,2019,03,16,3,1
20190317,2019,03,17,3,1
20190318,2019,03,18,3,1
20190319,2019,03,19,3,1
20190320,2019,03,20,3,1
20190321,2019,03,21,3,1
20190322,2019,03,22,4,1
20190323,2019,03,23,4,1
20190324,2019,03,24,4,1
20190325,2019,03,25,4,1
20190326,2019,03,26,4,1
20190327,2019,03,27,4,1
20190328,2019,03,28,4,1
20190329,2019,03,29,5,1
20190330,2019,03,30,5,1
20190331,2019,03,31,5,1
20190401,2019,04,01,1,2
20190402,2019,04,02,1,2
20190403,2019,04,03,1,2
20190404,2019,04,04,1,2
20190405,2019,04,05,1,2
20190406,2019,04,06,1,2
20190407,2019,04,07,1,2
20190408,2019,04,08,2,2
20190409,2019,04,09,2,2
20190410,2019,04,10,2,2
20190411,2019,04,11,2,2
20190412,2019,04,12,2,2
20190413,2019,04,13,2,2
20190414,2019,04,14,2,2
20190415,2019,04,15,3,2
20190416,2019,04,16,3,2
20190417,2019,04,17,3,2
20190418,2019,04,18,3,2
20190419,2019,04,19,3,2
20190420,2019,04,20,3,2
20190421,2019,04,21,3,2
20190422,2019,04,22,4,2
20190423,2019,04,23,4,2
20190424,2019,04,24,4,2
20190425,2019,04,25,4,2
20190426,2019,04,26,4,2
20190427,2019,04,27,4,2
20190428,2019,04,28,4,2
20190429,2019,04,29,5,2
20190430,2019,04,30,5,2
20190501,2019,05,01,1,2
20190502,2019,05,02,1,2
20190503,2019,05,03,1,2
20190504,2019,05,04,1,2
20190505,2019,05,05,1,2
20190506,2019,05,06,1,2
20190507,2019,05,07,1,2
20190508,2019,05,08,2,2
20190509,2019,05,09,2,2
20190510,2019,05,10,2,2
20190511,2019,05,11,2,2
20190512,2019,05,12,2,2
20190513,2019,05,13,2,2
20190514,2019,05,14,2,2
20190515,2019,05,15,3,2
20190516,2019,05,16,3,2
20190517,2019,05,17,3,2
20190518,2019,05,18,3,2
20190519,2019,05,19,3,2
20190520,2019,05,20,3,2
20190521,2019,05,21,3,2
20190522,2019,05,22,4,2
20190523,2019,05,23,4,2
20190524,2019,05,24,4,2
20190525,2019,05,25,4,2
20190526,2019,05,26,4,2
20190527,2019,05,27,4,2
20190528,2019,05,28,4,2
20190529,2019,05,29,5,2
20190530,2019,05,30,5,2
20190531,2019,05,31,5,2
20190601,2019,06,01,1,2
20190602,2019,06,02,1,2
20190603,2019,06,03,1,2
20190604,2019,06,04,1,2
20190605,2019,06,05,1,2
20190606,2019,06,06,1,2
20190607,2019,06,07,1,2
20190608,2019,06,08,2,2
20190609,2019,06,09,2,2
20190610,2019,06,10,2,2
20190611,2019,06,11,2,2
20190612,2019,06,12,2,2
20190613,2019,06,13,2,2
20190614,2019,06,14,2,2
20190615,2019,06,15,3,2
20190616,2019,06,16,3,2
20190617,2019,06,17,3,2
20190618,2019,06,18,3,2
20190619,2019,06,19,3,2
20190620,2019,06,20,3,2
20190621,2019,06,21,3,2
20190622,2019,06,22,4,2
20190623,2019,06,23,4,2
20190624,2019,06,24,4,2
20190625,2019,06,25,4,2
20190626,2019,06,26,4,2
20190627,2019,06,27,4,2
20190628,2019,06,28,4,2
20190629,2019,06,29,5,2
20190630,2019,06,30,5,2
20190701,2019,07,01,1,3
20190702,2019,07,02,1,3
20190703,2019,07,03,1,3
20190704,2019,07,04,1,3
20190705,2019,07,05,1,3
20190706,2019,07,06,1,3
20190707,2019,07,07,1,3
20190708,2019,07,08,2,3
20190709,2019,07,09,2,3
20190710,2019,07,10,2,3
20190711,2019,07,11,2,3
20190712,2019,07,12,2,3
20190713,2019,07,13,2,3
20190714,2019,07,14,2,3
20190715,2019,07,15,3,3
20190716,2019,07,16,3,3
20190717,2019,07,17,3,3
20190718,2019,07,18,3,3
20190719,2019,07,19,3,3
20190720,2019,07,20,3,3
20190721,2019,07,21,3,3
20190722,2019,07,22,4,3
